Header_line;17
location;Oslo Norway
year_of_construction;1979
floor_area;8631
number_of_users;400
building_category;Sch
energy_label;B
dhw_heat_source;EB
sh_heat_source;ASHP, EB
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8138

;Electricity import;Electricity use;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;C;W/m2;m/s;deg;%
;Electricity imported ;Electricity for electric boiler;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;ElImp;ElBoil;Tout;SolGlob;WindSpd;WindDir;RH
2019-04-16T13:00:00+0100;48000.0;0.0;12.116815185546898;216.6255555555556;3.4199066;104.10737;0.47563475
2019-04-16T14:00:00+0100;54800.0;0.0;10.828149414062525;408.6588888888889;3.372518;95.71254;0.48128057
2019-04-16T15:00:00+0100;55600.0;0.0;11.373223876953148;246.6914583333333;3.842003;100.499855;0.48730785
2019-04-16T16:00:00+0100;52000.0;0.0;11.989343261718773;152.74972222222223;3.6056478;104.702324;0.5059085
2019-04-16T17:00:00+0100;37000.0;0.0;11.993310546875025;122.01041666666669;2.8027382;109.913216;0.5185735
2019-04-16T18:00:00+0100;35000.0;0.0;11.697595214843773;64.66423611111111;2.2812104;106.863655;0.54991525
2019-04-16T19:00:00+0100;36800.0;0.0;10.564874267578148;4.38125;2.0799937;101.22763;0.5848882
2019-04-16T20:00:00+0100;38000.0;0.0;8.956018066406273;0.0;1.5247898;102.93311;0.6118199
2019-04-16T21:00:00+0100;36400.0;0.0;7.282373046875023;0.0;1.4916861;60.18645;0.6296878
2019-04-16T22:00:00+0100;32200.000000000004;0.0;5.819696044921898;0.0;1.987308;44.99188;0.64230627
2019-04-16T23:00:00+0100;34000.0;0.0;4.604425048828148;0.0;1.4133372;50.74255;0.6891964
2019-04-17T00:00:00+0100;33000.0;0.0;3.556085205078148;0.0;0.9958122;11.011392;0.73620856
2019-04-17T01:00:00+0100;35200.0;0.0;2.873712158203148;0.0;1.7828457;22.850876;0.7847468
2019-04-17T02:00:00+0100;32400.0;0.0;2.4669433593750227;0.0;2.1172004;17.638351;0.79117095
2019-04-17T03:00:00+0100;34000.0;0.0;2.1932006835937727;0.0;2.1204197;20.67783;0.79277337
2019-04-17T04:00:00+0100;33800.0;0.0;1.6695190429687727;0.0;1.4273133;26.692831;0.81972075
2019-04-17T05:00:00+0100;29600.0;0.0;1.1068969726562727;36.24888888888889;1.2932613;21.08899;0.8428073
2019-04-17T06:00:00+0100;30800.0;0.0;1.0644470214843975;143.0402777777778;0.9230585;14.996145;0.8377261
2019-04-17T07:00:00+0100;34600.0;0.0;2.5474792480468977;272.74111111111114;0.355887;159.27248;0.7898898
2019-04-17T08:00:00+0100;35200.0;0.0;5.180810546875023;402.08722222222224;0.5751094;107.00881;0.68309367
2019-04-17T09:00:00+0100;44600.0;0.0;7.870263671875023;514.6779861111111;1.4098568;118.620026;0.6131322
2019-04-17T10:00:00+0100;47800.0;0.0;9.698510742187525;601.1954166666667;1.84849;124.20534;0.57358086
2019-04-17T11:00:00+0100;50200.0;0.0;11.924005126953148;652.1470833333333;2.0535054;111.90856;0.50769365
2019-04-17T12:00:00+0100;51000.0;0.0;12.833703613281273;660.5780555555556;1.5404108;115.0276;0.47284287
2019-04-17T13:00:00+0100;52200.0;0.0;13.878869628906273;629.9325;1.6334543;100.110664;0.4751469
2019-04-17T14:00:00+0100;40400.0;0.0;15.105340576171898;542.6963888888889;1.2082205;136.555;0.48759782
2019-04-17T15:00:00+0100;39200.0;0.0;15.503228759765648;466.8854166666667;1.1878226;164.749;0.4893831
2019-04-17T16:00:00+0100;47800.0;0.0;15.547723388671898;346.0570833333333;0.87018466;199.68855;0.4831419
2019-04-17T17:00:00+0100;48400.0;0.0;15.166864013671898;213.6538888888889;1.0929843;186.15907;0.49277002
2019-04-17T18:00:00+0100;45800.0;0.0;14.138818359375025;87.83180555555556;0.97614604;193.05542;0.544955
2019-04-17T19:00:00+0100;47000.0;0.0;13.026086425781273;9.89236111111111;0.49260122;308.5397;0.6278256
2019-04-17T20:00:00+0100;40400.0;0.0;10.911035156250025;0.0;1.9983637;347.9738;0.6652402
2019-04-17T21:00:00+0100;39400.0;0.0;9.002770996093773;0.0;1.9914391;351.8661;0.704684
2019-04-17T22:00:00+0100;37400.0;0.0;7.266107177734398;0.0;1.8065687;348.42908;0.7079648
2019-04-17T23:00:00+0100;36400.0;0.0;6.139031982421898;0.0;1.8590677;344.28464;0.7503993
2019-04-18T00:00:00+0100;36000.0;0.0;5.261560058593773;0.0;1.325381;337.33807;0.7613247
2019-04-18T01:00:00+0100;35000.0;0.0;4.434777832031273;0.0;1.3039312;328.0789;0.7797576
2019-04-18T02:00:00+0100;35000.0;0.0;3.7797485351562727;0.0;1.678148;330.5586;0.80098265
2019-04-18T03:00:00+0100;37800.0;0.0;3.198541259765648;0.0;1.4295859;334.86923;0.8170349
2019-04-18T04:00:00+0100;35200.0;0.0;2.7936645507812727;0.0;1.4123353;332.89243;0.8291205
2019-04-18T05:00:00+0100;33400.0;0.0;2.4760986328125227;40.08888888888889;0.9847567;322.06622;0.84305185
2019-04-18T06:00:00+0100;32400.0;0.0;2.906549072265648;147.45897569444443;1.1399204;309.02094;0.82748824
2019-04-18T07:00:00+0100;35800.0;0.0;4.233361816406273;276.44522569444445;0.49959472;232.74109;0.77403677
2019-04-18T08:00:00+0100;35800.0;0.0;6.360803222656273;403.99628472222224;0.6689696;188.9089;0.7339671
2019-04-18T09:00:00+0100;36000.0;0.0;8.945642089843773;514.4059027777778;0.9918681;204.25217;0.666767
2019-04-18T10:00:00+0100;40400.00000000001;0.0;11.287957763671898;597.94625;1.5026536;186.97974;0.62427056
2019-04-18T11:00:00+0100;44000.0;0.0;14.044763183593773;647.0319444444444;1.6693262;196.9834;0.59184563
2019-04-18T12:00:00+0100;41600.0;0.0;15.549249267578148;658.2755555555556;1.6163942;206.17438;0.56030536
2019-04-18T13:00:00+0100;43200.0;0.0;16.901574707031273;629.5866666666667;1.4195513;210.09355;0.5279256
2019-04-18T14:00:00+0100;43800.0;0.0;17.515893554687523;564.8591666666666;1.4440361;202.9982;0.50213814
2019-04-18T15:00:00+0100;39400.0;0.0;18.328454589843773;469.755;1.5745004;206.77151;0.49839967
2019-04-18T16:00:00+0100;39400.0;0.0;17.995751953125023;351.05361111111114;1.5150971;212.84714;0.44679457
2019-04-18T17:00:00+0100;37200.0;0.0;17.591149902343773;220.4495833333333;1.434361;195.25119;0.4845602
2019-04-18T18:00:00+0100;37000.0;0.0;16.821221923828148;97.76833333333332;0.80740464;184.57256;0.56003034
2019-04-18T19:00:00+0100;41000.0;0.0;15.542016601562525;12.474722222222224;0.41988868;350.67413;0.6243164
2019-04-18T20:00:00+0100;39000.0;0.0;13.465600585937525;-0.0069444444444444;1.526506;353.553;0.68242246
2019-04-18T21:00:00+0100;35400.0;0.0;10.910363769531273;0.0044444444444444;1.8784199;352.1464;0.7539564
2019-04-18T22:00:00+0100;32200.000000000004;0.0;9.369836425781273;0.0;2.0456033;348.5271;0.7163742
2019-04-18T23:00:00+0100;31800.0;0.0;8.106744384765648;0.0;1.6068479;347.62827;0.7317091
2019-04-19T00:00:00+0100;36800.0;0.0;7.234735107421898;0.0;1.2798862;344.23248;0.7602431
2019-04-19T01:00:00+0100;34200.0;0.0;6.346643066406273;0.0;1.4455762;341.90424;0.79076076
2019-04-19T02:00:00+0100;32400.0;0.0;5.587701416015648;0.0;1.3337343;341.83215;0.816243
2019-04-19T03:00:00+0100;32800.0;0.0;4.933740234375023;0.0;1.3609296;348.84985;0.84376985
2019-04-19T04:00:00+0100;29000.0;0.0;4.302880859375023;0.0444444444444444;1.2889388;345.41785;0.8765003
2019-04-19T05:00:00+0100;29000.0;0.0;3.697167968750023;43.208888888888886;1.4420795;340.06958;0.8881581
2019-04-19T06:00:00+0100;31000.0;0.0;3.948632812500023;145.2227951388889;1.3829367;332.23422;0.8520559
2019-04-19T07:00:00+0100;30400.0;0.0;5.567437744140648;238.51164930555555;0.5329738;275.87097;0.77875274
2019-04-19T08:00:00+0100;29600.0;0.0;7.819146728515648;337.2;0.5087802;212.14948;0.7642562
2019-04-19T09:00:00+0100;32200.000000000004;0.0;10.257226562500025;450.68097222222224;0.83632696;205.56929;0.716632
2019-04-19T10:00:00+0100;30800.0;0.0;12.472589111328148;531.9339583333333;1.3244305;192.4386;0.63702595
2019-04-19T11:00:00+0100;30800.0;0.0;14.639367675781273;520.8356944444445;1.4291971;187.34683;0.5828721
2019-04-19T12:00:00+0100;30000.0;0.0;15.715936279296898;455.7729166666667;1.1788576;187.9837;0.55127096
2019-04-19T13:00:00+0100;30600.0;0.0;17.285241699218773;430.5086111111111;1.0346407;176.6677;0.5337231
2019-04-19T14:00:00+0100;32400.0;0.0;18.251275634765648;415.2994444444444;1.305363;172.00543;0.52391154
2019-04-19T15:00:00+0100;46400.00000000001;0.0;19.303796386718773;381.7857638888889;1.3463563;177.94025;0.5035105
2019-04-19T16:00:00+0100;39800.0;0.0;19.236260986328148;309.6333333333333;1.4020686;168.00233;0.48275852
2019-04-19T17:00:00+0100;36800.0;0.0;18.713250732421898;217.6027777777778;1.1384087;171.5606;0.51847947
2019-04-19T18:00:00+0100;36000.0;0.0;17.895074462890648;92.72625;0.8852113;182.96884;0.59817624
2019-04-19T19:00:00+0100;33800.0;0.0;16.261956787109398;11.15611111111111;0.29645127;306.49057;0.68435854
2019-04-19T20:00:00+0100;37600.0;0.0;13.877587890625025;0.0;1.5046682;359.17383;0.69899243
2019-04-19T21:00:00+0100;36800.0;0.0;11.425073242187525;0.0;1.8859215;350.72818;0.59736985
2019-04-19T22:00:00+0100;27800.0;0.0;9.829766845703148;-0.0088888888888888;1.7792832;353.16718;0.6019937
2019-04-19T23:00:00+0100;31800.0;0.0;8.646234130859398;0.0;1.8399711;337.60883;0.62761337
2019-04-20T00:00:00+0100;30200.0;0.0;7.544366455078148;0.0;1.6329632;345.5948;0.6668131
2019-04-20T01:00:00+0100;37000.0;0.0;6.639184570312523;0.0;1.597651;349.01364;0.7194405
2019-04-20T02:00:00+0100;30400.0;0.0;5.952630615234398;0.0;1.6382508;341.576;0.76428646
2019-04-20T03:00:00+0100;32200.000000000004;0.0;5.212121582031273;0.0;1.4564261;340.99646;0.79544497
2019-04-20T04:00:00+0100;29800.0;0.0;4.415490722656273;0.2133333333333333;1.3581729;340.77725;0.832539
2019-04-20T05:00:00+0100;30600.0;0.0;3.845605468750023;45.47930121527778;1.4465743;342.63168;0.8579292
2019-04-20T06:00:00+0100;30200.0;0.0;4.094689941406273;153.15243055555555;1.103138;346.91342;0.8624314
2019-04-20T07:00:00+0100;28200.0;0.0;5.549249267578148;283.8734375;0.30668336;278.34784;0.8100472
2019-04-20T08:00:00+0100;28000.0;0.0;7.455499267578148;414.5503125;0.4556629;153.02672;0.7416872
2019-04-20T09:00:00+0100;28600.0;0.0;9.880883789062525;514.8625694444445;0.9569237;159.15706;0.7024414
2019-04-20T10:00:00+0100;27000.0;0.0;12.137109375000025;607.0459722222222;1.1747867;172.66254;0.6715267
2019-04-20T11:00:00+0100;31800.0;0.0;15.452142333984398;661.6465277777778;1.3092577;168.66629;0.6150383
2019-04-20T12:00:00+0100;35599.99999999999;0.0;16.947412109375023;673.1091666666666;1.414985;172.28784;0.56032
2019-04-20T13:00:00+0100;33200.0;0.0;18.165673828125023;643.2880555555555;1.3066747;181.16878;0.5301989
2019-04-20T14:00:00+0100;33400.0;0.0;19.32125244140628;574.3363888888889;1.4682474;187.59528;0.5196549
2019-04-20T15:00:00+0100;35200.0;0.0;20.3222595214844;474.4263888888889;1.5645546;186.05933;0.52856594
2019-04-20T16:00:00+0100;34800.0;0.0;19.6472106933594;354.2061111111111;1.4886123;167.47508;0.5382399
2019-04-20T17:00:00+0100;35400.00000000001;0.0;19.099694824218773;213.98305555555555;1.1933208;171.33035;0.61477816
2019-04-20T18:00:00+0100;31800.0;0.0;18.071923828125023;91.22916666666669;0.8737354;163.71046;0.6705952
2019-04-20T19:00:00+0100;35600.0;0.0;16.423150634765648;13.738888888888887;0.49416035;112.05395;0.7569147
2019-04-20T20:00:00+0100;36000.0;0.0;14.593713378906273;0.0;0.6210815;66.88284;0.8202851
2019-04-20T21:00:00+0100;32400.0;0.0;12.588159179687525;0.0;1.1353538;49.450733;0.86435294
2019-04-20T22:00:00+0100;33000.0;0.0;11.232476806640648;0.0088888888888888;1.2867919;11.641568;0.85973006
2019-04-20T23:00:00+0100;31600.0;0.0;9.828759765625025;0.0;0.8560264;28.294495;0.87233377
2019-04-21T00:00:00+0100;32400.0;0.0;8.825555419921898;0.0;0.81965613;346.58524;0.81439644
2019-04-21T01:00:00+0100;35000.0;0.0;8.195458984375023;0.0;0.60022026;13.0105715;0.7577557
2019-04-21T02:00:00+0100;29600.0;0.0;7.630090332031273;0.0;0.9536986;10.830661;0.80713296
2019-04-21T03:00:00+0100;32200.000000000004;0.0;7.179711914062523;0.0;1.1030685;353.16714;0.7747539
2019-04-21T04:00:00+0100;32800.00000000001;0.0;6.709436035156273;0.4622222222222222;0.9085865;4.250123;0.77203906
2019-04-21T05:00:00+0100;29800.0;0.0;6.322381591796898;36.82165364583334;0.6716936;358.13712;0.77164245
2019-04-21T06:00:00+0100;27600.0;0.0;6.682763671875023;118.33565972222222;0.70076275;7.5896916;0.77435845
2019-04-21T07:00:00+0100;30000.0;0.0;7.741479492187523;200.77744791666663;0.47148937;58.702686;0.7995654
2019-04-21T08:00:00+0100;29800.0;0.0;9.184594726562525;294.86607638888887;0.5550676;128.41905;0.7771799
2019-04-21T09:00:00+0100;26200.0;0.0;11.091699218750025;474.3301388888889;0.6583564;153.88083;0.73233354
2019-04-21T10:00:00+0100;32400.0;0.0;13.190667724609398;573.09;1.1320645;162.19638;0.68242145
2019-04-21T11:00:00+0100;34600.0;0.0;14.836602783203148;638.1376388888889;1.233841;184.164;0.6328604
2019-04-21T12:00:00+0100;36400.0;0.0;17.450280761718773;627.4705555555555;1.3596978;189.90912;0.60022146
2019-04-21T13:00:00+0100;32200.000000000004;0.0;18.69332275390628;609.2175;1.2517697;185.99048;0.5777756
2019-04-21T14:00:00+0100;31800.0;0.0;20.0209899902344;561.2588888888889;1.2728963;190.61734;0.5656907
2019-04-21T15:00:00+0100;35400.0;0.0;20.1601501464844;448.0945138888889;1.3517109;193.7798;0.57019204
2019-04-21T16:00:00+0100;29800.0;0.0;19.539361572265648;337.08916666666664;1.6530826;186.64264;0.6048907
2019-04-21T17:00:00+0100;32600.0;0.0;19.079980468750023;153.99291666666667;1.294212;175.24985;0.6549551
2019-04-21T18:00:00+0100;30200.0;0.0;17.645684814453148;78.73236111111112;0.6708574;179.41122;0.68721235
2019-04-21T19:00:00+0100;31200.0;0.0;16.290887451171898;14.171388888888888;0.2989664;165.74915;0.7455471
2019-04-21T20:00:00+0100;34000.0;0.0;14.996575927734398;0.0;0.34480688;254.23975;0.77084655
2019-04-21T21:00:00+0100;26800.0;0.0;13.564569091796898;0.0;0.6470749;38.16276;0.8150059
2019-04-21T22:00:00+0100;30000.0;0.0;12.455407714843773;0.0;0.88188785;45.366173;0.81662357
2019-04-21T23:00:00+0100;26200.000000000004;0.0;10.737176513671898;0.0;0.9143318;58.002235;0.85441995
2019-04-22T00:00:00+0100;29200.0;0.0;9.709161376953148;0.0;1.0827504;36.4779;0.8493697
2019-04-22T01:00:00+0100;27000.0;0.0;8.842523193359398;0.0;1.0697074;28.091711;0.8497363
2019-04-22T02:00:00+0100;34200.0;0.0;8.169244384765648;0.0;0.92257774;34.686794;0.86642915
2019-04-22T03:00:00+0100;27400.0;0.0;7.498376464843773;0.0;0.9936533;13.979233;0.87419623
2019-04-22T04:00:00+0100;30200.0;0.0;7.003656005859398;0.8177777777777778;1.0717756;40.55264;0.8858086
2019-04-22T05:00:00+0100;25200.0;0.0;6.562860107421898;44.325794270833335;1.166779;10.041799;0.88684666
2019-04-22T06:00:00+0100;27800.0;0.0;6.854455566406273;147.63479166666667;0.8561708;13.488564;0.8738763
2019-04-22T07:00:00+0100;29400.0;0.0;8.288690185546898;279.1071527777778;0.8840487;106.71033;0.82086617
2019-04-22T08:00:00+0100;27200.0;0.0;9.807092285156273;405.4507291666667;1.088882;126.00828;0.7590056
2019-04-22T09:00:00+0100;29800.0;0.0;11.399377441406273;526.781875;1.1012623;150.0999;0.7406183
2019-04-22T10:00:00+0100;30800.0;0.0;13.097894287109398;611.3736111111111;1.2416927;161.94608;0.7334464
2019-04-22T11:00:00+0100;25400.0;0.0;15.344598388671898;663.4425;0.9723394;188.53215;0.7212698
2019-04-22T12:00:00+0100;30400.0;0.0;16.785455322265648;677.8363888888889;1.2541865;205.4193;0.7059499
2019-04-22T13:00:00+0100;36400.00000000001;0.0;17.898950195312523;646.2891666666667;1.4282734;179.43881;0.6897603
2019-04-22T14:00:00+0100;36400.00000000001;0.0;19.024468994140648;568.9433333333334;1.5373027;169.28268;0.62231636
2019-04-22T15:00:00+0100;38600.0;0.0;20.004296875000023;372.1730555555556;1.7535353;190.22813;0.5662248
2019-04-22T16:00:00+0100;31800.0;0.0;19.76973876953128;305.9581944444444;1.6577028;171.04616;0.57953054
2019-04-22T17:00:00+0100;35800.0;0.0;19.7968688964844;215.35875;1.5876241;192.66512;0.5583666
2019-04-22T18:00:00+0100;42800.0;0.0;17.976190185546898;108.68652777777778;1.4481668;229.0412;0.5662861
2019-04-22T19:00:00+0100;35000.0;0.0;16.645501708984398;18.38402777777777;1.2174248;268.90936;0.5913264
2019-04-22T20:00:00+0100;35000.0;0.0;14.466516113281273;-0.0208333333333333;0.82035494;343.2866;0.61261314
2019-04-22T21:00:00+0100;32600.0;0.0;12.402215576171898;0.0;1.786914;340.59134;0.63977367
2019-04-22T22:00:00+0100;29800.0;0.0;10.902276611328148;0.0;1.599966;354.74643;0.67164975
2019-04-22T23:00:00+0100;31200.0;0.0;9.463098144531273;0.0;1.7933965;348.40097;0.6771886
2019-04-23T00:00:00+0100;29000.0;0.0;8.451623535156273;0.0;1.4433237;357.2968;0.62820816
2019-04-23T01:00:00+0100;34200.0;0.0;7.697534179687523;0.0;1.5702684;345.74973;0.62977964
2019-04-23T02:00:00+0100;31200.000000000004;0.0;6.928369140625023;0.0;1.3821567;344.0863;0.64668614
2019-04-23T03:00:00+0100;30200.000000000004;0.0;6.227990722656273;0.0;1.1824207;343.84473;0.6505465
2019-04-23T04:00:00+0100;30000.0;0.0;5.596826171875023;1.6711111111111112;1.15719;354.04825;0.6891667
2019-04-23T05:00:00+0100;32400.0;0.0;5.062066650390648;59.1148046875;1.1814356;343.97083;0.730335
2019-04-23T06:00:00+0100;116800.0;47800.0;5.324639892578148;170.86008680555557;0.92007816;359.9929;0.7439002
2019-04-23T07:00:00+0100;243200.0;145600.0;7.037469482421898;301.0915277777778;0.4951368;204.09277;0.73886436
2019-04-23T08:00:00+0100;222800.0;119000.0;9.144708251953148;428.71038194444446;0.70357513;189.79588;0.7085904
2019-04-23T09:00:00+0100;181800.0;81200.0;11.650750732421898;540.2072222222222;0.84777087;169.99605;0.67715687
2019-04-23T10:00:00+0100;153600.0;51200.0;14.093286132812525;621.4231944444444;0.6534884;153.8542;0.6174032
2019-04-23T11:00:00+0100;139800.0;36000.0;16.965447998046898;668.5959722222223;0.7772841;174.371;0.5523091
2019-04-23T12:00:00+0100;141200.0;32000.0;18.976739501953148;678.0497222222223;1.3373766;177.49396;0.547411
2019-04-23T13:00:00+0100;118800.0;30000.0;19.896020507812523;638.5894444444444;0.96475244;194.59192;0.52818495
2019-04-23T14:00:00+0100;85800.0;18200.0;20.747216796875023;548.7827777777778;1.3934791;161.6053;0.51782423
2019-04-23T15:00:00+0100;86400.0;18200.0;21.7409606933594;472.9580555555556;1.4913309;187.95818;0.5211657
2019-04-23T16:00:00+0100;79400.0;11400.0;21.209405517578148;352.5161111111111;1.4533148;165.05818;0.51205623
2019-04-23T17:00:00+0100;79600.00000000001;12200.0;20.5143981933594;241.3161111111111;2.9646678;128.40381;0.48350716
2019-04-23T18:00:00+0100;75200.0;15200.0;19.167138671875023;118.05555555555556;2.6531196;116.25733;0.44743556
2019-04-23T19:00:00+0100;77400.0;20200.0;18.017846679687523;22.655277777777776;1.6182958;75.47359;0.50485456
2019-04-23T20:00:00+0100;74200.0;22800.0;16.227990722656273;0.0016666666666666;2.4344811;51.201977;0.5831173
2019-04-23T21:00:00+0100;61400.0;21600.0;14.358666992187525;0.0;2.8888676;55.15862;0.5919373
2019-04-23T22:00:00+0100;52200.0;22800.0;13.562310791015648;0.0;2.5214365;64.585754;0.5394475
2019-04-23T23:00:00+0100;56600.0;26200.0;13.002160644531273;0.0;1.6168343;41.978504;0.5109897
2019-04-24T00:00:00+0100;56600.0;26400.0;11.997216796875025;0.0;2.1159785;32.55361;0.4784583
2019-04-24T01:00:00+0100;57800.0;28000.0;11.345666503906273;0.0;2.109301;37.09476;0.4725687
2019-04-24T02:00:00+0100;59400.0;30200.0;10.276971435546898;0.0;2.188642;18.83408;0.4768563
2019-04-24T03:00:00+0100;57800.0;25800.0;9.677178955078148;0.0;2.392833;12.547363;0.5010107
2019-04-24T04:00:00+0100;59400.0;28200.0;9.558404541015648;2.5244444444444443;2.3581948;19.206017;0.5089759
2019-04-24T05:00:00+0100;73600.0;42400.0;9.380975341796898;64.12678385416666;2.091968;21.97653;0.5225415
2019-04-24T06:00:00+0100;112400.0;49800.0;9.801568603515648;176.89914930555557;1.7906356;20.483957;0.5296062
2019-04-24T07:00:00+0100;166200.0;71600.0;11.761285400390648;305.7333333333333;2.3232772;57.455498;0.50055254
2019-04-24T08:00:00+0100;185600.0;80000.0;12.842492675781273;422.99024305555554;4.021003;71.30696;0.45799506
2019-04-24T09:00:00+0100;146800.0;44800.0;13.822656250000025;221.76414930555555;4.490182;73.93233;0.4488243
2019-04-24T10:00:00+0100;145400.0;36600.0;15.350061035156273;492.5800347222222;4.6800275;65.58308;0.4873678
2019-04-24T11:00:00+0100;139000.0;28400.0;17.974969482421898;407.15472222222223;5.2544518;76.17242;0.43351942
2019-04-24T12:00:00+0100;120200.0;16600.0;19.720574951171898;615.8175;5.0464444;83.31004;0.422472
2019-04-24T13:00:00+0100;102800.0;15600.0;21.055230712890648;613.9825;5.887846;96.082695;0.38362306
2019-04-24T14:00:00+0100;82600.0;15800.0;21.472741699218773;570.7922222222222;5.7632437;101.05034;0.38682735
2019-04-24T15:00:00+0100;81400.0;16000.0;21.3903747558594;55.67847222222223;5.56312;105.635155;0.38186824
2019-04-24T16:00:00+0100;73000.0;10000.0;20.55562744140628;103.22270833333332;3.43601;87.47293;0.4541645
2019-04-24T17:00:00+0100;68600.00000000001;10400.0;19.800134277343773;59.51159722222222;3.2905934;88.597435;0.4346335
2019-04-24T18:00:00+0100;71000.0;12800.0;18.4975524902344;9.09125;3.8114877;93.19966;0.39851642
2019-04-24T19:00:00+0100;65800.0;13600.0;17.528527832031273;2.325138888888889;3.2356048;82.70048;0.42164928
2019-04-24T20:00:00+0100;60200.0;14400.0;16.935418701171898;-0.0491666666666666;3.0655522;73.89743;0.44789487
2019-04-24T21:00:00+0100;56800.0;15400.0;16.430078125000023;0.0;3.5273907;65.59874;0.53200155
2019-04-24T22:00:00+0100;52800.0;15400.0;16.110253906250023;0.0;3.8618674;75.73658;0.42244375
2019-04-24T23:00:00+0100;52000.0;16000.0;15.865380859375025;0.0;4.1457267;74.962944;0.4713943
2019-04-25T00:00:00+0100;54800.0;16600.0;15.476159667968773;0.0;4.144148;73.75628;0.4658556
2019-04-25T01:00:00+0100;53200.0;17200.0;15.128961181640648;0.0;3.4250436;69.45399;0.46452826
2019-04-25T02:00:00+0100;56200.0;18800.0;14.916467285156273;0.0;2.506649;49.68347;0.48811865
2019-04-25T03:00:00+0100;55600.0;18600.0;14.503045654296898;0.0;2.2660902;33.786373;0.5182091
2019-04-25T04:00:00+0100;50200.0;19000.0;14.241662597656273;1.2977777777777777;2.4224145;40.021267;0.5203759
